DocID,Title,Authors,Category
044844,"The Evolution of Culture, and Other Essays","Pitt-Rivers, Augustus Henry Lane-Fox, 1827-1900; Balfour, Henry, 1863-1939 [Author of introduction, etc.]; Myres, John Linton, Sir, 1869-1954 [Editor]",G
044853,"Letters from an Old Railway Official to His Son, a Division Superintendent","Hine, Charles De Lano, 1867-1927",H
044867,The Discovery of the Future,"Wells, H. G. (Herbert George), 1866-1946",B
044883,The Drama of Love and Death: A Study of Human Evolution and Transfiguration,"Carpenter, Edward, 1844-1929",B
044884,"The Geography of Strabo, Volume 1 (of 3)
Literally Translated, with Notes","Strabo; Falconer, W. (William), 1801-1885 [Translator]; Hamilton, Hans Claude, 1811-1895 [Translator]",G
044885,"The Geography of Strabo, Volume 2 (of 3)
Literally Translated, with Notes","Strabo; Falconer, W. (William), 1801-1885 [Translator]; Hamilton, Hans Claude, 1811-1895 [Translator]",G
044886,"The Geography of Strabo, Volume 3 (of 3)
Literally Translated, with Notes","Strabo; Falconer, W. (William), 1801-1885 [Translator]; Hamilton, Hans Claude, 1811-1895 [Translator]",G
044895,"No cross, no crown","Penn, William, 1644-1718",B
044896,"The Autobiography of Parley Parker Pratt
One of the Twelve Apostles of the Church of Jesus Christ of Latter-Day Saints, Embracing His Life, Ministry, and Travels","Pratt, Parley P. (Parley Parker), 1807-1857; Pratt, Parley P. (Parley Parker), 1837-1897 [Editor]",B
044907,"An Interesting Account of Several Remarkable Visions
And of the Late Discovery of Ancient American Records","Pratt, Orson, 1811-1881",B
044929,The Basis of Morality,"Schopenhauer, Arthur, 1788-1860; Bullock, Arthur Broderick, 1860- [Translator]",B
044932,Free Thought and Official Propaganda,"Russell, Bertrand, 1872-1970",H
044941,The Government of God,"Taylor, John, 1808-1887",B
044948,"Abstracts of Papers Read at the First International Eugenics Congress
University of London, July, 1912",International Eugenics Congress (1st : 1912 : London),H
044949,James Frederick Ferrier,"Haldane, Elizabeth Sanderson, 1862-1937; Brown, Joseph [Illustrator]",B
044966,Craft Gilds,"Cunningham, W. (William), 1849-1919",H
044997,"That Last Waif; or, Social Quarantine","Fletcher, Horace, 1849-1919",H
045001,Institutes of the Christian Religion (Vol. 1 of 2),"Calvin, Jean, 1509-1564; Allen, John, 1771-1839 [Translator]",B
045002,"Harmonies of Political Economy
Translated from the Third French Edition, with a Notice of the Life and Writings of the Author","Bastiat, Frédéric, 1801-1850; Stirling, Patrick James, 1809-1891 [Translator]",H
045005,Absurdities of immaterialism,"Pratt, Orson, 1811-1881",B
045006,General Smith's Views of the Powers and Policy of the Government of the United States,"Smith, Joseph, Jr., 1805-1844",B
045020,The Divining Rod: Virgula Divina—Baculus Divinatorius (Water-Witching),"Latimer, Charles, 1827-1888",B
045030,"A.B.C. of Snap Shooting: Sporting, Exhibition, and Military","Fletcher, Horace, 1849-1919",G
045033,"The Sea: Its Stirring Story of Adventure, Peril, & Heroism. Volume 4","Whymper, Frederick",G
045034,"Fifty Notable Years
Views of the Ministry of Christian Universalism During the Last Half-Century; with Biographical Sketches","Adams, John G. (John Greenleaf), 1810-1887",B
045040,"Menticulture; or, the A-B-C of True Living","Fletcher, Horace, 1849-1919",B
045041,"Mental Philosophy: Including the Intellect, Sensibilities, and Will","Haven, Joseph, 1816-1874",B
045048,An Introduction to Mythology,"Spence, Lewis, 1874-1955",B
045049,My First Mission,"Cannon, George Q. (George Quayle), 1827-1901",B
045053,"The Churches and Modern Thought
An inquiry into the grounds of unbelief and an appeal for candour","Phelips, Vivian, 1860-",B
045054,"Essentials in Church History
A History of the Church from the Birth of Joseph Smith to the Present Time (1922), with Introductory Chapters on the Antiquity of the Gospel and the ""Falling Away""","Smith, Joseph Fielding, 1876-1972",B
045068,"The Truth About Jesus : Is He a Myth?
Illustrated","Mangasarian, M. M. (Mangasar Mugurditch), 1859-1943",B
045077,"Pubs: A Collection of Hotel, Inn, and Tavern Signs in Great Britain and Ireland
to Which Are Added a Few Foreign Café Signs","Tomlin, G. A. [Compiler]",G
045078,How the World Travels,"Methley, Alice A.; Holloway, W. Herbert [Illustrator]",G
045081,The Apostles,"Renan, Ernest, 1823-1892",B
045092,The Post Office of India and Its Story,"Clarke, Geoffrey, -1950",H
045109,The Enchiridion,"Epictetus, 55-135; Higginson, Thomas Wentworth, 1823-1911 [Translator]",B
045113,Nuggets of the New Thought: Several Things That Have Helped People,"Atkinson, William Walker, 1862-1932",B
045122,"Thoughts on Life and Religion
An Aftermath from the Writings of The Right Honourable Professor Max Müller","Müller, F. Max (Friedrich Max), 1823-1900; G. A. M. (Georgina Adelaide Müller) [Editor]",B
045137,Myths & Legends of Babylonia & Assyria,"Spence, Lewis, 1874-1955; Paul, Evelyn, 1883-1963 [Illustrator]",B
045148,"Pharisaism, Its Aim and Its Method","Herford, R. Travers (Robert Travers), 1860-1950",B
045149,The House of the Lord: A Study of Holy Sanctuaries Ancient and Modern,"Talmage, James E. (James Edward), 1862-1933",B
045162,"How to Travel
Hints, Advice, and Suggestions to Travelers by Land and Sea all over the Globe.","Knox, Thomas Wallace, 1835-1896",G
045169,The Autobiography of a Thief,"Hapgood, Hutchins, 1869-1944",H
045177,"Americana Ebrietatis
The Favorite Tipple of our Forefathers and the Laws and Customs Relating Thereto","Peeke, Hewson L. (Hewson Lindsley), 1861-1942",G
045188,The International Development of China,"Sun, Yat-sen, 1866-1925",H
045195,The Bible for Young People,"Gilder, Gwendolen Jackson [Compiler]",B
045234,After Prison--What?,"Booth, Maud Ballington, 1865-1948",H
045235,"Magic, Stage Illusions and Scientific Diversions, Including Trick Photography","Hopkins, Albert A. (Albert Allis), 1869-1939; Evans, Henry Ridgely, 1861-1949 [Author of introduction, etc.]",G
045249,"The History of Signboards, from the Earliest times to the Present Day","Larwood, Jacob, 1827-1918; Hotten, John Camden, 1832-1873",G
045261,The Argentine in the Twentieth Century,"Martínez, Alberto B.; Lewandowski, Maurice; Miall, Bernard, 1876-1953 [Translator]",H
045272,Nine O'Clock Talks,"Kellogg, Frederic B., -1958",B
045282,"The History of the Devils of Loudun, Volumes I-III
The Alleged Possession of the Ursuline Nuns, and the Trial and Execution of Urbain Grandier, Told by an Eye-witness","Des Niau; Goldsmid, Edmund [Translator]",B
045283,Systematic Theology (Volume 3 of 3),"Strong, Augustus Hopkins, 1836-1921",B
045299,The Russian Ballet,"Terry, Ellen, 1847-1928; Smith, Pamela Colman, 1878-1951 [Illustrator]",G
045303,"The Life of John Taylor
Third President of the Church of Jesus Christ of Latter-Day Saints","Roberts, B. H. (Brigham Henry), 1857-1933",B
045304,"The City of God, Volume I","Augustine, Saint, Bishop of Hippo, 354-430; Dods, Marcus, 1834-1909 [Editor]",B
045305,"The City of God, Volume II","Augustine, Saint, Bishop of Hippo, 354-430; Dods, Marcus, 1834-1909 [Editor]",B
045306,"An American Hobo in Europe
A True Narrative of the Adventures of a Poor American at Home and in the Old Country","Goodkind, Ben",H
045310,Tracts on the Sabbath,American Sabbath Tract Society [Publisher],B
045321,Serbian Folk-lore,"Mijatovich, Elodie Lawton, 1825-1908 [Translator]; Denton, W. (William), 1815-1888 [Author of introduction, etc.]",G
045349,"Remarkable Rogues
The Careers of Some Notable Criminals of Europe and America; Second Edition","Kingston, Charles",H
045350,"Anno Domini 2071
Translated from the Dutch Original","Harting, Pieter, 1812-1885; Bikkers, Alexander V. W. [Translator]",H
045362,The Ghost World,"Thiselton-Dyer, T. F. (Thomas Firminger), 1848-1923",B
045363,The Secret of the Totem,"Lang, Andrew, 1844-1912",G
045370,The Adventurous Life of a Versatile Artist: Houdini,Unknown,G
045376,The old world and its ways,"Bryan, William Jennings, 1860-1925",G
045387,"Morality Without God
A Lecture Delivered Before the Independent Religious Society","Mangasarian, M. M. (Mangasar Mugurditch), 1859-1943",B
045412,"""Broke,"" The Man Without the Dime","Brown, Edwin A., 1857-1946",H
045414,A handbook of Freethought,"Bell, W. S. (William S.), 1832- [Editor]",B
045415,The Chimney-Corner,"Stowe, Harriet Beecher, 1811-1896",H
045419,The Religio-Medical Masquerade: A Complete Exposure of Christian Science,"Peabody, Frederick William, 1862-1938",B
045422,"The Quest of the Historical Jesus
A Critical Study of its Progress from Reimarus to Wrede","Schweitzer, Albert, 1875-1965; Montgomery, W. (William), 1871-1930 [Translator]",B
045423,"Letters of John Calvin, Volume I
Compiled from the Original Manuscripts and Edited with Historical Notes","Calvin, Jean, 1509-1564; Bonnet, Jules, 1820-1892 [Editor]",B
045425,Guilds in the Middle Ages,"Renard, Georges François, 1847-1930; Cole, G. D. H. (George Douglas Howard), 1889-1959 [Editor]; Terry, Dorothy [Translator]",H
045435,"History of the Cathedral Church of Wells
As Illustrating the History of the Cathedral Churches of the Old Foundation","Freeman, Edward A. (Edward Augustus), 1823-1892",B
045444,"Letters from an Old Railway Official. Second Series: [To] His Son, a General Manager","Hine, Charles De Lano, 1867-1927",H
045463,"Letters of John Calvin, Volume II
Compiled from the Original Manuscripts and Edited with Historical Notes","Calvin, Jean, 1509-1564; Bonnet, Jules, 1820-1892 [Editor]",B
045464,"The Mormon Doctrine of Deity: The Roberts-Van Der Donckt Discussion
To which is added a discourse, Jesus Christ, the revelation of God; also a collection of authoritative Mormon utterances on the being and nature of God","Roberts, B. H. (Brigham Henry), 1857-1933; Van der Donckt, Cyril, 1865- [Contributor]",B
045475,The Bible Unveiled,"Mangasarian, M. M. (Mangasar Mugurditch), 1859-1943",B
045481,What Is Christian Science?,"Mangasarian, M. M. (Mangasar Mugurditch), 1859-1943",B
045483,"The Story of My Mind; Or, How I Became a Rationalist","Mangasarian, M. M. (Mangasar Mugurditch), 1859-1943",B
045493,"On Yacht Sailing
A Simple Treatise for Beginners upon the Art of Handling Small Yachts and Boats","Day, Thomas Fleming, 1861-1927",G
045502,How the Other Half Lives: Studies Among the Tenements of New York,"Riis, Jacob A. (Jacob August), 1849-1914",H
045540,The Christ Myth,"Drews, Arthur, 1865-1935; Burns, C. Delisle, 1879-1942 [Translator]",B
045563,"Deeds of a Great Railway
A record of the enterprise and achievements of the London and North-Western Railway company during the Great War","Darroch, G. R. S.",H
045564,Patience,"Alexander, James W. (James Waddel), 1839-1915",B
045580,"Woman, Church & State
The Original Exposé of Male Collaboration Against the Female Sex","Gage, Matilda Joslyn, 1826-1898",H
045584,Facts and Speculations on the Origin and History of Playing Cards,"Chatto, William Andrew, 1799-1864",G
045585,The seven curses of London,"Greenwood, James, 1832-1929",H
045587,Acrobats and Mountebanks,"Le Roux, Hugues, 1860-1925; Garnier, Jules, 1847-1889; Morton, A. P. [Translator]",G
045591,"Beadle's Dime Book of Practical Etiquette for Ladies and Gentlemen
Being a Guide to True Gentility and Good-Breeding, and a Complete Directory to the Usages and Observances of Society",Anonymous,B
045592,"Reflections on the Rise and Fall of the Ancient Republicks
Adapted to the Present State of Great Britain","Montagu, Edward Wortley, 1713-1776",J
045604,"The Lives of the Saints, Volume 02 (of 16): February","Baring-Gould, S. (Sabine), 1834-1924",B
045619,"History of the Prophet Joseph, by His Mother","Smith, Lucy, 1775-1856; Smith, Elias, 1804-1888 [Editor]; Smith, George Albert, 1817-1875 [Editor]",B
045620,"The Lost and Hostile Gospels
An Essay on the Toledoth Jeschu, and the Petrine and Pauline Gospels of the First Three Centuries of Which Fragments Remain","Baring-Gould, S. (Sabine), 1834-1924",B
045641,Vesper Talks to Girls,"Knott, Laura A. (Laura Anna)",B
045671,Myth-Land,"Hulme, F. Edward (Frederick Edward), 1841-1909",G
045677,Popular Amusements,"Crane, J. T. (Jonathan Townley), 1819-1880; Janes, Edmund S. (Edmund Storer), 1807-1876 [Author of introduction, etc.]",B
045701,Christianity and Problems of To-day: Lectures Delivered Before Lake Forest College on the Foundation of the Late William Bross,"Finley, John H. (John Huston), 1863-1940; Jenks, Jeremiah Whipple, 1856-1929; Kent, Charles Foster, 1867-1925; More, Paul Elmer, 1864-1937; Taylor, Robert Bruce, 1869-",B
045706,"The Overland Guide-book
A complete vade-mecum for the overland traveller, to India viâ Egypt.","Barber, James, active 1837-1839",G
045711,Radiant Motherhood: A Book for Those Who are Creating the Future,"Stopes, Marie Carmichael, 1880-1958",H
045716,The Life of Our Lord in Simple Language for Little Children,Anonymous,B
045723,Myths & Legends of Japan,"Davis, F. Hadland (Frederick Hadland); Paul, Evelyn, 1883-1963 [Illustrator]",G
045724,Social Origins and Primal Law,"Lang, Andrew, 1844-1912; Atkinson, J. J. (James Jasper), -1899",H
045758,The I. W. W.: A Study of American Syndicalism,"Brissenden, Paul F. (Paul Frederick), 1885-1974",H
045762,Games and songs of American children,"Newell, William Wells, 1839-1907 [Compiler]",G
045795,A Christmas Gift to the American Home and the Youth of America,"Gravengaard, N. P. (Niels Peter), 1865-; Strandvold, Georg Sophus, 1883- [Translator]",B
045799,The Golden Book of the Dutch Navigators,"Van Loon, Hendrik Willem, 1882-1944",G
045823,Essays in Rationalism,"Newman, Charles Robert",B
045824,"Social Comptabilism
The Cheque and Clearing Service in the Austrian Postal Savings Bank. Proposed Law laid before the Chamber of Representatives of Belgium","Solvay, Ernest, 1838-1922; Denis, Hector, 1842-1913",H
045827,The Impossibilities of Anarchism,"Shaw, Bernard, 1856-1950",H
045843,Writings in Connection with the Donatist Controversy,"Augustine, Saint, Bishop of Hippo, 354-430; Dods, Marcus, 1834-1909 [Editor]; King, John R. (John Richard), 1835-1907 [Translator]",B
045846,Letters Exhibiting the Most Prominent Doctrines of the Church of Jesus Christ of Latter-Day Saints,"Spencer, Orson, 1802-1855; Crowel, William [Contributor]",B
045850,Theism; being the Baird Lecture of 1876,"Flint, Robert, 1838-1910",B
045851,Aristotle,"Grote, George, 1794-1871; Bain, Alexander, 1818-1903 [Editor]; Robertson, George Croom, 1842-1892 [Editor]",B
045852,Legends of the City of Mexico,"Janvier, Thomas A. (Thomas Allibone), 1849-1913; Clark, Walter Appleton, 1876-1906 [Illustrator]",G
045856,The Smugglers: Picturesque Chapters in the Story of an Ancient Craft,"Harper, Charles G. (Charles George), 1863-1943; Hardy, Paul, 1862-1942 [Illustrator]",H
045913,Of Vulgarity,"Ruskin, John, 1819-1900",B
045942,Manpower,"Andrews, Lincoln C. (Lincoln Clarke), 1867-1950",H
045950,"Ancient Society
Or, Researches in the Lines of Human Progress from Savagery, through Barbarism to Civilization","Morgan, Lewis Henry, 1818-1881",J
045952,The Evolution of Old Testament Religion,"Orchard, W. E. (William Edwin), 1877-1955",B
045958,Indo-China and its primitive people,"Baudesson, Henry; Holt, E. Appleby [Translator]",G
045988,"Novum Organum; Or, True Suggestions for the Interpretation of Nature","Bacon, Francis, 1561-1626; Devey, Joseph [Editor]",B
045992,Darwinism and Race Progress,"Haycraft, John Berry, 1857-1922",H
046016,"Studies in the Scriptures, Volume 7: The Finished Mystery","Russell, C. T. (Charles Taze), 1852-1916",B
046024,Origin Myths among the Mountain Peoples of the Philippines,"Beyer, H. Otley (Henry Otley), 1883-1966",B
046025,"Charities and the Commons: The Pittsburgh Survey, Part II. The Place and Its Social Forces",Various,H
046028,"Leaves from My Journal: Third Book of the Faith-Promoting Series
Designed for the Instruction and Encouragement of Young Latter-Day Saints","Woodruff, Wilford, 1807-1898",B
046029,"Charities and the Commons: The Pittsburgh Survey, Part I. The People",Various,H
046032,Vitus Bering: the Discoverer of Bering Strait,"Lauridsen, Peter, 1846-1923; Schwatka, Frederick, 1849-1892 [Author of introduction, etc.]; Olsen, Julius E. [Translator]",G
046038,Shinto (the Way of the Gods),"Aston, W. G. (William George), 1841-1911",B
046041,"The Christian Hymn Book
A Compilation of Psalms, Hymns and Spiritual Songs, Original and Selected, by A. Campbell and Others","Campbell, Alexander, 1788-1866 [Compiler]",B
046047,Tales and Legends of the Tyrol,"Günther, Marie A., countess",G
